seed,alpha,w,fid,erank
1,1.0,0.6000000000000001,8.245637262610444,1.0
1,1.0,0.7000000000000002,9.940784378338007,1.0
1,1.0,0.8,10.865193937763799,1.0
1,1.0,0.9000000000000001,15.138631675498017,1.0
1,1.0,1.0,15.831907631740231,1.0
1,1.0,1.1,20.127392804222822,1.0
1,1.0,1.2000000000000002,24.224867449272196,1.0
1,1.0,1.3,29.421830988199204,1.0
1,1.0,1.4000000000000001,32.58502392118995,1.0
1,1.0,1.5,36.494024079924266,1.0
2,0.0,-0.5,4.496173938512129,3.850405577778816
2,0.0,-0.4,3.9880625617154624,3.850405577778816
2,0.0,-0.3,3.5474046976376843,3.850405577778816
2,0.0,-0.19999999999999996,3.2553926781400766,3.850405577778816
2,0.0,-0.09999999999999998,3.299294873061357,3.850405577778816
2,0.0,0.0,3.4434414455242397,3.850405577778816
2,0.0,0.10000000000000009,3.210171126725622,3.850405577778816
2,0.0,0.20000000000000007,3.869672006842494,3.850405577778816
2,0.0,0.30000000000000004,3.3992469002229155,3.850405577778816
2,0.0,0.4,3.3217787864907207,3.850405577778816
2,0.0,0.5,3.7118336522885977,3.850405577778816
2,0.0,0.6000000000000001,4.135776103495941,3.850405577778816
2,0.0,0.7000000000000002,4.508575605408181,3.850405577778816
2,0.0,0.8,4.8273487559556125,3.850405577778816
2,0.0,0.9000000000000001,5.262939994619861,3.850405577778816
2,0.0,1.0,6.122009319267999,3.850405577778816
2,0.0,1.1,7.220334235852224,3.850405577778816
2,0.0,1.2000000000000002,7.501209537653416,3.850405577778816
2,0.0,1.3,8.709876865029866,3.850405577778816
2,0.0,1.4000000000000001,9.168778721622381,3.850405577778816
2,0.0,1.5,9.887771958008091,3.850405577778816
2,0.05,-0.5,4.565388212402199,3.7119123498797415
2,0.05,-0.4,4.043675796529205,3.7119123498797415
2,0.05,-0.3,3.59505415218157,3.7119123498797415
2,0.05,-0.19999999999999996,3.2697905439093393,3.7119123498797415
2,0.05,-0.09999999999999998,3.3100343171227724,3.7119123498797415
2,0.05,0.0,3.4434414455242397,3.7119123498797415
2,0.05,0.10000000000000009,3.1973296827447535,3.7119123498797415
2,0.05,0.20000000000000007,3.843844615661319,3.7119123498797415
2,0.05,0.30000000000000004,3.3545114101357814,3.7119123498797415
2,0.05,0.4,3.28206324609304,3.7119123498797415
2,0.05,0.5,3.67796671097657,3.7119123498797415
2,0.05,0.6000000000000001,4.106533438298584,3.7119123498797415
2,0.05,0.7000000000000002,4.463917525855964,3.7119123498797415
2,0.05,0.8,4.787896113325236,3.7119123498797415
2,0.05,0.9000000000000001,5.329777356513982,3.7119123498797415
2,0.05,1.0,6.119046358451609,3.7119123498797415
2,0.05,1.1,7.352029416049405,3.7119123498797415
2,0.05,1.2000000000000002,7.61268429745932,3.7119123498797415
2,0.05,1.3,8.84680755078073,3.7119123498797415
2,0.05,1.4000000000000001,9.262163870796464,3.7119123498797415
2,0.05,1.5,10.10604028102214,3.7119123498797415
2,0.1,-0.5,4.497748937515302,3.569451857805252
2,0.1,-0.4,4.010595665570207,3.569451857805252
2,0.1,-0.3,3.5753016947004106,3.569451857805252
2,0.1,-0.19999999999999996,3.2671823365568216,3.569451857805252
2,0.1,-0.09999999999999998,3.3025685092482475,3.569451857805252
2,0.1,0.0,3.4434414455242397,3.569451857805252
2,0.1,0.10000000000000009,3.2078289154269433,3.569451857805252
2,0.1,0.20000000000000007,3.864042269925742,3.569451857805252
2,0.1,0.30000000000000004,3.4035125426326127,3.569451857805252
2,0.1,0.4,3.3352365456421964,3.569451857805252
2,0.1,0.5,3.7631250245756003,3.569451857805252
2,0.1,0.6000000000000001,4.240996284394779,3.569451857805252
2,0.1,0.7000000000000002,4.667132501652194,3.569451857805252
2,0.1,0.8,5.065591001784216,3.569451857805252
2,0.1,0.9000000000000001,5.643616574706256,3.569451857805252
2,0.1,1.0,6.559359671675436,3.569451857805252
2,0.1,1.1,7.999552031459733,3.569451857805252
2,0.1,1.2000000000000002,8.333326417577872,3.569451857805252
2,0.1,1.3,9.756213197464142,3.569451857805252
2,0.1,1.4000000000000001,10.312863915036822,3.569451857805252
2,0.1,1.5,11.209499286937294,3.569451857805252
2,0.2,-0.5,4.736174077259168,3.2760853942036627
2,0.2,-0.4,4.184397066476392,3.2760853942036627
2,0.2,-0.3,3.7030476346572625,3.2760853942036627
2,0.2,-0.19999999999999996,3.3444970410139145,3.2760853942036627
